age,job,marital,education,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,class
60,retired,married,primary,600,no,no,cellular,aug,99,6,-1,0,unknown,potentiel
48,management,married,tertiary,3842,no,no,cellular,oct,168,1,122,2,success,non interesse
31,blue-collar,married,secondary,-720,yes,yes,unknown,may,112,2,-1,0,unknown,non interesse
36,blue-collar,single,secondary,1127,yes,no,cellular,jul,455,1,-1,0,unknown,potentiel
24,student,single,secondary,423,yes,no,unknown,may,226,3,-1,0,unknown,non interesse
27,blue-collar,married,secondary,-59,no,yes,cellular,jul,154,3,-1,0,unknown,non interesse
36,admin.,married,secondary,0,yes,yes,cellular,may,94,1,-1,0,unknown,non interesse
29,technician,married,tertiary,1489,yes,no,unknown,may,430,1,-1,0,unknown,potentiel
42,self-employed,married,secondary,0,no,no,cellular,aug,277,4,-1,0,unknown,potentiel
44,management,married,tertiary,1451,yes,no,cellular,feb,80,7,80,15,failure,potentiel
42,blue-collar,married,unknown,452,yes,no,cellular,nov,359,2,-1,0,unknown,potentiel
39,entrepreneur,married,secondary,283,yes,no,unknown,may,126,2,-1,0,unknown,non interesse
45,management,single,tertiary,16,no,no,cellular,jul,59,2,-1,0,unknown,non interesse
36,blue-collar,married,primary,973,yes,yes,unknown,may,293,1,-1,0,unknown,non interesse
34,blue-collar,married,secondary,1257,yes,no,unknown,may,109,7,-1,0,unknown,potentiel
43,technician,married,secondary,-1701,yes,no,unknown,may,285,1,-1,0,unknown,non interesse
32,blue-collar,single,secondary,567,yes,no,cellular,may,275,2,342,4,other,non interesse
38,technician,married,tertiary,-1,no,no,cellular,aug,188,4,-1,0,unknown,potentiel
29,blue-collar,married,secondary,3310,no,no,cellular,sep,367,1,91,4,failure,potentiel
28,blue-collar,married,primary,115,yes,no,unknown,may,78,4,-1,0,unknown,potentiel
33,management,single,tertiary,321,no,no,cellular,aug,227,2,-1,0,unknown,non interesse
43,admin.,married,secondary,71,no,no,unknown,may,180,5,-1,0,unknown,potentiel
42,unemployed,divorced,secondary,759,no,no,cellular,jan,97,1,169,3,failure,non interesse
33,management,married,tertiary,23,yes,yes,cellular,feb,150,1,-1,0,unknown,non interesse
32,technician,single,secondary,3297,no,no,cellular,aug,99,2,-1,0,unknown,non interesse
42,housemaid,single,secondary,578,no,no,telephone,jan,44,1,-1,0,unknown,non interesse
42,housemaid,married,primary,4279,yes,no,cellular,jul,98,1,-1,0,unknown,non interesse
29,blue-collar,single,secondary,234,yes,no,cellular,may,139,1,345,1,other,non interesse
27,management,single,tertiary,1137,yes,no,cellular,may,26,1,-1,0,unknown,non interesse
38,management,single,tertiary,8669,yes,no,telephone,apr,5,3,150,6,failure,non interesse
45,entrepreneur,married,primary,488,yes,no,telephone,jul,90,11,-1,0,unknown,potentiel
32,management,single,tertiary,1077,no,no,cellular,aug,200,1,717,4,failure,non interesse
33,technician,married,secondary,4790,yes,no,cellular,apr,137,1,272,2,failure,non interesse
48,technician,married,secondary,256,yes,no,unknown,may,150,4,-1,0,unknown,potentiel
53,blue-collar,married,secondary,974,yes,no,unknown,may,197,2,-1,0,unknown,non interesse
23,technician,single,unknown,231,yes,no,cellular,may,560,3,367,1,other,potentiel
41,blue-collar,married,secondary,196,yes,no,unknown,may,488,1,-1,0,unknown,potentiel
41,admin.,single,secondary,2002,yes,no,cellular,may,172,2,350,1,failure,non interesse
50,services,married,tertiary,218,yes,no,unknown,may,388,2,-1,0,unknown,potentiel
28,blue-collar,single,secondary,1011,yes,no,cellular,apr,204,3,-1,0,unknown,non interesse
54,retired,divorced,secondary,2761,no,no,cellular,jul,771,1,-1,0,unknown,potentiel
38,services,divorced,primary,92,yes,yes,unknown,may,118,3,-1,0,unknown,non interesse
27,self-employed,married,tertiary,10005,yes,no,cellular,apr,163,3,271,2,failure,non interesse
54,management,married,tertiary,1168,no,no,telephone,may,150,5,-1,0,unknown,potentiel
28,services,single,secondary,168,yes,no,cellular,may,128,1,-1,0,unknown,non interesse
32,technician,single,tertiary,1710,yes,no,cellular,may,439,1,175,3,other,potentiel
39,services,married,secondary,207,no,no,unknown,jun,78,2,-1,0,unknown,non interesse
29,technician,single,secondary,18,no,no,cellular,feb,206,3,-1,0,unknown,non interesse
46,admin.,single,unknown,306,yes,no,cellular,may,289,5,-1,0,unknown,potentiel
37,entrepreneur,married,primary,8,yes,yes,cellular,jul,46,1,-1,0,unknown,non interesse
30,management,married,tertiary,-250,yes,no,unknown,jun,11,6,-1,0,unknown,potentiel
41,blue-collar,married,secondary,449,yes,yes,cellular,may,313,2,-1,0,unknown,potentiel
39,unemployed,married,secondary,1654,no,no,unknown,jun,264,6,-1,0,unknown,potentiel
38,blue-collar,married,primary,714,yes,no,unknown,may,225,3,-1,0,unknown,non interesse
55,management,single,tertiary,1498,no,no,cellular,aug,340,5,-1,0,unknown,potentiel
29,services,single,secondary,695,no,no,unknown,jul,97,1,-1,0,unknown,non interesse
36,technician,single,secondary,-15,yes,no,unknown,may,341,3,-1,0,unknown,potentiel
60,blue-collar,married,primary,14,yes,yes,cellular,may,781,4,178,3,failure,potentiel
43,services,divorced,secondary,-287,yes,no,cellular,apr,580,4,-1,0,unknown,potentiel
45,blue-collar,married,primary,0,yes,no,cellular,jul,137,1,-1,0,unknown,non interesse
36,management,divorced,tertiary,-978,yes,no,cellular,may,62,3,-1,0,unknown,non interesse
53,blue-collar,married,secondary,0,yes,no,cellular,may,407,2,-1,0,unknown,potentiel
41,self-employed,married,secondary,20,no,no,unknown,jun,333,1,-1,0,unknown,potentiel
51,blue-collar,married,secondary,700,no,no,cellular,aug,237,4,-1,0,unknown,potentiel
34,blue-collar,married,secondary,-58,yes,yes,unknown,may,157,2,-1,0,unknown,non interesse
29,management,single,tertiary,841,no,no,cellular,feb,217,1,-1,0,unknown,non interesse
35,self-employed,single,secondary,951,yes,no,cellular,nov,220,2,-1,0,unknown,non interesse
40,management,married,tertiary,-63,no,yes,cellular,jul,196,1,-1,0,unknown,non interesse
26,student,single,tertiary,641,yes,no,cellular,may,55,1,368,1,failure,non interesse
32,technician,single,tertiary,195,yes,no,cellular,aug,239,2,-1,0,unknown,non interesse
31,technician,married,tertiary,11,no,no,cellular,aug,651,2,-1,0,unknown,potentiel
39,management,single,secondary,120,no,no,unknown,jun,66,1,-1,0,unknown,non interesse
30,technician,married,secondary,450,no,yes,cellular,jul,72,4,-1,0,unknown,potentiel
40,technician,married,secondary,8379,no,no,unknown,jun,52,6,-1,0,unknown,potentiel
32,blue-collar,married,primary,206,yes,no,unknown,may,205,2,-1,0,unknown,non interesse
46,admin.,single,secondary,1544,yes,no,unknown,may,609,1,-1,0,unknown,potentiel
41,technician,married,secondary,2990,yes,no,unknown,may,62,3,-1,0,unknown,non interesse
35,entrepreneur,single,secondary,866,yes,no,cellular,nov,147,1,-1,0,unknown,non interesse
40,unemployed,single,secondary,1744,yes,no,unknown,may,465,11,-1,0,unknown,potentiel
58,management,married,secondary,-382,no,no,telephone,feb,398,4,189,12,success,potentiel
48,blue-collar,married,primary,214,yes,yes,cellular,nov,246,1,162,1,failure,non interesse
37,technician,single,tertiary,147,no,no,unknown,may,416,2,-1,0,unknown,potentiel
59,management,divorced,tertiary,81,no,no,cellular,may,140,1,-1,0,unknown,non interesse
33,blue-collar,married,secondary,202,yes,no,cellular,apr,377,1,-1,0,unknown,potentiel
36,admin.,married,secondary,1314,yes,no,cellular,jul,330,3,-1,0,unknown,potentiel
40,blue-collar,married,secondary,-60,yes,no,cellular,jul,250,1,-1,0,unknown,non interesse
53,admin.,single,primary,0,yes,no,cellular,may,176,1,322,5,other,non interesse
32,admin.,divorced,secondary,-331,yes,yes,unknown,may,130,3,-1,0,unknown,non interesse
32,blue-collar,married,primary,1504,yes,no,cellular,apr,131,2,-1,0,unknown,non interesse
43,services,divorced,unknown,2363,yes,no,cellular,nov,229,1,-1,0,unknown,non interesse
30,services,single,secondary,773,yes,yes,unknown,jun,29,1,-1,0,unknown,non interesse
31,admin.,married,secondary,941,yes,no,cellular,apr,213,4,-1,0,unknown,potentiel
35,unemployed,single,secondary,2116,yes,no,cellular,may,409,2,-1,0,unknown,potentiel
39,services,married,secondary,-971,yes,yes,unknown,may,104,2,-1,0,unknown,non interesse
57,management,married,tertiary,5,yes,no,cellular,jul,96,1,-1,0,unknown,non interesse
33,self-employed,divorced,tertiary,454,no,yes,cellular,nov,134,1,-1,0,unknown,non interesse
35,management,married,secondary,53,yes,no,cellular,nov,378,1,-1,0,unknown,potentiel
53,management,married,tertiary,2578,no,no,cellular,nov,299,4,107,2,failure,potentiel
50,entrepreneur,married,secondary,854,no,no,cellular,apr,198,1,-1,0,unknown,non interesse
46,unemployed,married,secondary,16397,no,no,cellular,nov,641,1,-1,0,unknown,potentiel
35,management,single,tertiary,687,yes,no,unknown,may,166,2,-1,0,unknown,non interesse
56,retired,married,secondary,1894,yes,no,unknown,may,189,1,-1,0,unknown,non interesse
54,admin.,divorced,secondary,0,yes,yes,cellular,feb,330,1,182,3,success,potentiel
56,services,married,secondary,1150,no,yes,cellular,nov,107,1,117,3,failure,non interesse
43,management,married,tertiary,136,no,no,cellular,aug,120,2,-1,0,unknown,non interesse
40,technician,married,secondary,7313,yes,no,cellular,nov,241,2,182,1,failure,non interesse
38,management,married,tertiary,-239,yes,no,unknown,jun,221,2,-1,0,unknown,non interesse
43,management,married,tertiary,182,no,no,cellular,jan,152,1,-1,0,unknown,non interesse
46,technician,married,secondary,1590,yes,no,cellular,jul,59,2,-1,0,unknown,non interesse
29,blue-collar,married,secondary,-565,yes,no,unknown,jun,164,3,-1,0,unknown,non interesse
33,technician,single,secondary,930,yes,no,cellular,may,163,5,359,1,failure,potentiel
49,technician,married,secondary,1091,no,no,telephone,jul,47,2,-1,0,unknown,non interesse
53,blue-collar,divorced,secondary,640,yes,no,cellular,may,321,2,-1,0,unknown,potentiel
54,retired,single,primary,767,no,no,unknown,jun,42,2,-1,0,unknown,non interesse
33,technician,married,secondary,480,yes,no,cellular,jan,272,1,270,1,other,non interesse
39,management,married,tertiary,1363,no,no,cellular,aug,294,3,-1,0,unknown,non interesse
38,admin.,single,unknown,446,yes,no,unknown,may,386,1,-1,0,unknown,potentiel
49,admin.,married,secondary,167,no,yes,cellular,jul,51,1,-1,0,unknown,non interesse
33,technician,married,secondary,0,no,no,cellular,aug,78,3,-1,0,unknown,non interesse
59,admin.,married,secondary,4196,no,no,telephone,jul,10,2,-1,0,unknown,non interesse
35,admin.,married,secondary,725,yes,no,cellular,nov,219,7,133,1,failure,potentiel
40,technician,married,secondary,1716,yes,no,cellular,aug,226,8,-1,0,unknown,potentiel
31,services,single,secondary,-45,no,no,unknown,may,246,2,-1,0,unknown,non interesse
35,technician,married,secondary,410,yes,no,cellular,nov,67,2,-1,0,unknown,non interesse
42,blue-collar,married,primary,-97,yes,no,cellular,feb,216,4,271,5,failure,potentiel
55,self-employed,married,secondary,12159,yes,no,cellular,nov,142,2,174,2,failure,non interesse
33,blue-collar,married,secondary,395,yes,no,unknown,jun,122,1,-1,0,unknown,non interesse
31,technician,single,tertiary,969,no,no,cellular,jun,95,1,-1,0,unknown,non interesse
30,technician,single,secondary,86,no,no,unknown,aug,45,1,-1,0,unknown,non interesse
30,blue-collar,single,primary,395,no,no,cellular,nov,429,1,-1,0,unknown,potentiel
37,blue-collar,married,secondary,0,yes,no,cellular,apr,473,1,-1,0,unknown,potentiel
30,technician,single,tertiary,0,no,no,cellular,aug,34,2,-1,0,unknown,non interesse
47,admin.,married,secondary,829,yes,yes,unknown,may,339,1,-1,0,unknown,potentiel
41,technician,married,tertiary,-15,yes,no,cellular,may,33,1,-1,0,unknown,non interesse
44,technician,married,secondary,135,yes,no,cellular,may,262,3,-1,0,unknown,non interesse
59,management,married,tertiary,1585,no,no,telephone,aug,91,5,-1,0,unknown,potentiel
29,technician,married,secondary,-910,yes,no,cellular,jul,260,1,-1,0,unknown,non interesse
51,services,married,primary,8806,yes,no,unknown,may,131,1,-1,0,unknown,non interesse
32,blue-collar,married,secondary,43,yes,no,unknown,may,173,2,-1,0,unknown,non interesse
36,blue-collar,married,secondary,136,yes,no,unknown,jun,38,2,-1,0,unknown,non interesse
30,management,married,tertiary,1195,no,no,cellular,jul,146,2,-1,0,unknown,non interesse
34,housemaid,married,tertiary,11219,no,no,cellular,may,112,1,-1,0,unknown,non interesse
42,blue-collar,married,primary,2003,yes,no,cellular,apr,177,3,-1,0,unknown,non interesse
37,technician,married,secondary,494,yes,no,cellular,feb,247,2,269,3,failure,non interesse
42,blue-collar,single,secondary,419,no,no,cellular,jul,88,3,-1,0,unknown,non interesse
31,services,married,unknown,-82,yes,no,cellular,jul,543,31,-1,0,unknown,potentiel
34,admin.,single,tertiary,64,yes,no,cellular,jul,76,2,-1,0,unknown,non interesse
32,self-employed,married,tertiary,14522,no,no,cellular,nov,221,7,-1,0,unknown,potentiel
46,technician,divorced,secondary,3455,yes,no,unknown,may,566,2,-1,0,unknown,potentiel
32,blue-collar,married,primary,1076,yes,no,unknown,may,67,1,-1,0,unknown,non interesse
37,admin.,single,secondary,-261,no,yes,cellular,jul,259,1,-1,0,unknown,non interesse
39,management,married,tertiary,309,no,no,cellular,aug,94,14,-1,0,unknown,potentiel
37,management,single,secondary,655,no,yes,cellular,feb,258,6,-1,0,unknown,potentiel
32,self-employed,married,tertiary,102,no,no,cellular,aug,398,5,-1,0,unknown,potentiel
41,blue-collar,married,secondary,213,yes,no,unknown,may,10,2,-1,0,unknown,non interesse
50,self-employed,married,tertiary,202,yes,no,cellular,apr,107,1,148,4,failure,non interesse
57,management,married,unknown,0,no,no,cellular,sep,585,1,-1,0,unknown,potentiel
37,admin.,single,secondary,22,yes,no,cellular,may,28,2,289,5,failure,non interesse
56,entrepreneur,divorced,secondary,179,no,no,cellular,aug,47,2,-1,0,unknown,non interesse
37,unemployed,married,secondary,4769,no,no,cellular,jan,124,1,-1,0,unknown,non interesse
32,blue-collar,married,primary,-6,yes,no,cellular,may,169,2,-1,0,unknown,non interesse
30,management,single,tertiary,19358,no,no,cellular,nov,258,2,-1,0,unknown,non interesse
27,blue-collar,single,secondary,5563,yes,no,unknown,may,435,2,-1,0,unknown,potentiel
36,management,married,tertiary,6641,no,no,cellular,jul,105,4,-1,0,unknown,potentiel
34,management,single,tertiary,747,no,no,cellular,aug,72,2,98,1,failure,non interesse
53,services,married,primary,49,no,no,unknown,may,152,1,-1,0,unknown,non interesse
58,management,married,tertiary,287,yes,no,cellular,aug,676,8,-1,0,unknown,potentiel
31,admin.,single,secondary,437,yes,yes,unknown,jun,173,14,-1,0,unknown,potentiel
38,services,married,secondary,1313,no,no,unknown,jun,33,2,-1,0,unknown,non interesse
32,management,single,tertiary,597,no,yes,cellular,jul,869,1,-1,0,unknown,potentiel
31,services,married,secondary,418,yes,yes,cellular,jul,219,1,-1,0,unknown,non interesse
59,admin.,divorced,secondary,-41,yes,yes,unknown,may,171,1,-1,0,unknown,non interesse
41,blue-collar,married,primary,449,yes,no,cellular,apr,10,6,-1,0,unknown,potentiel
33,technician,married,secondary,3572,yes,no,cellular,nov,85,2,-1,0,unknown,non interesse
52,management,married,tertiary,2428,yes,no,cellular,nov,294,1,116,3,failure,non interesse
36,entrepreneur,married,primary,177,yes,no,unknown,may,63,5,-1,0,unknown,potentiel
37,management,married,secondary,80,no,no,cellular,aug,155,3,-1,0,unknown,non interesse
39,services,single,secondary,1048,yes,no,cellular,may,149,1,-1,0,unknown,non interesse
36,management,married,tertiary,3874,no,no,cellular,aug,425,6,-1,0,unknown,potentiel
30,management,married,tertiary,5381,no,no,cellular,nov,375,1,-1,0,unknown,potentiel
32,management,single,tertiary,17,no,no,cellular,aug,72,4,-1,0,unknown,potentiel
47,blue-collar,married,primary,4040,no,no,cellular,aug,53,5,-1,0,unknown,potentiel
38,management,single,tertiary,427,yes,no,cellular,may,17,3,169,2,failure,non interesse
51,management,married,tertiary,385,no,no,cellular,aug,39,2,-1,0,unknown,non interesse
27,services,single,secondary,266,no,yes,cellular,jul,232,1,-1,0,unknown,non interesse
58,retired,single,tertiary,1411,yes,no,cellular,may,425,2,-1,0,unknown,potentiel
56,management,married,primary,7747,no,no,unknown,jun,103,2,-1,0,unknown,non interesse
40,blue-collar,married,primary,2129,yes,no,cellular,apr,1156,3,-1,0,unknown,potentiel
47,entrepreneur,married,secondary,318,no,no,cellular,aug,299,2,-1,0,unknown,non interesse
23,blue-collar,single,secondary,105,yes,no,unknown,may,498,2,-1,0,unknown,potentiel
46,blue-collar,married,secondary,2603,yes,yes,cellular,may,50,3,277,2,failure,non interesse
57,services,married,primary,443,no,no,telephone,jul,167,1,-1,0,unknown,non interesse
40,services,married,secondary,-116,yes,no,unknown,may,176,3,-1,0,unknown,non interesse
30,admin.,married,tertiary,285,no,no,cellular,feb,693,2,-1,0,unknown,potentiel
58,retired,married,primary,5092,no,no,unknown,jun,199,6,-1,0,unknown,potentiel
36,blue-collar,divorced,secondary,719,yes,no,unknown,may,1052,1,-1,0,unknown,potentiel
37,blue-collar,married,primary,0,yes,no,unknown,may,24,1,-1,0,unknown,non interesse
51,blue-collar,married,primary,2095,yes,yes,cellular,feb,438,4,-1,0,unknown,potentiel
30,blue-collar,single,secondary,-390,yes,no,cellular,may,275,1,-1,0,unknown,non interesse
39,technician,married,tertiary,108,no,no,cellular,may,589,3,28,2,other,potentiel
